user,fecha,location,tweet,columna_traducida,TextBlob,compound
Marcos88474290,2019-10-11 22:23:20,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
_danileyton,2019-10-11 22:22:56,,"RT @Fco__Guerrero: ✅ Coherencia, sensatez, sentido común..Como cambia la cosa cuando te dejan explicarte bien. 
¡Bravo por Abascal!
#Santia…",  fco  warrior   consistency  good sense  common sense     how things change when they let you explain yourself well  bravo for abascal    santia    ,positive,0.6124
xockes,2019-10-11 22:22:56,,"RT @GandalfGris_: Qué relajadito Pablo Motos con Santiago Abascal, igualito que con Pablenin, ¿eh? #SantiagoAbascalEH https://t.co/ucZpQbHl…",  gandalfgris   how relaxed pablo motos with santiago abascal  just like with pablenin  huh   santiagoabascaleh    t co uczpqbhl,positive,0.6908
javier5oceanos,2019-10-11 22:22:50,Planeta Tierra,"RT @eljueves: Te explicamos lo que ha pasado de verdad con Abascal en El Hormiguero. #SantiagoAbascalEH 
Por @TrickyTrapper https://t.co/QX…",  eljueves  we explain what really happened to abascal in el hormiguero   santiagoabascaleh by  trickytrapper    t co qx,positive,0.0
rusalonso,2019-10-11 22:22:48,,"RT @isaacj: Para mí la frase de la noche ha sido:

""No he venido a convencerte sino a representar a los que piensan como yo""

#SantiagoAbas…",  isaacj  for me the phrase of the night was   quot i have not come to convince you but to represent those who think like me quot    santiagoabas    ,positive,0.4367
quelcolom,2019-10-11 22:22:46,Palma,RT @protestona1: Cuando Santi Abascal dice que está contra el aborto y que lo quitaría de la sanidad pública lo que realmente quiere decir…,     when santi abascal says that he is against abortion and that he would remove it from public health what he really means,positive,0.0
RotcivToledo,2019-10-11 22:22:45,Toledo España,"RT @SingapurVox: Brillante entrevista de Santiago Abascal ayer en el Hormiguero,pese a la beligerancia tendenciosa de un Pablo Motos poco a…",   singapore singapore  brilliant interview by santiago abascal yesterday at the hormiguero  despite the biased belligerence of a pablo motos shortly    ,positive,0.6822
Comando22107806,2019-10-11 22:22:41,,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
Laly11041974,2019-10-11 22:22:39,,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",     pablo motos  unwittingly  is making abascal the best possible campaign making him the toughest interview he has    ,positive,0.5994
JulioVacas_,2019-10-11 22:22:39,Santander y Salamanca España,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
kamipony,2019-10-11 22:22:26,,"RT @MiNuevoY0: 'Sin pelos en la lengua'

@Santi_ABASCAL es el mejor presidente que puede tener nuestro país, el antídoto progre, el preside…",        without mincing words     santi abascal is the best president our country can have  the progre antidote  he presides    ,positive,0.6369
fgbfrancisco,2019-10-11 22:22:22,ESPAÑA Cataluña Barcelona,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",  agustinrosety  nobody has had an interview in the anthill like they did today to  santi abascal and it has come out more than    ,positive,0.3612
phonestoretdm,2019-10-11 22:22:04,Almuñecar/TorreDMar/Salobreña,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
lmandaeggs,2019-10-11 22:22:01,,"RT @antena3com: Santiago Abascal (@Santi_ABASCAL) en @el_hormiguero sobre la violencia de género: ""Esta Ley busca la guerra de sexos y la c…",     santiago abascal   santi abascal  in  el hormiguero on gender violence   quot this law seeks the war of the sexes and the,positive,-0.8402
salvadormoya0,2019-10-11 22:21:58,"Leeds, England","RT @ManhattanManOne: No he podido ver el programa, pero este corte de @Santi_ABASCAL “Yo donaría  primero para el Amazonas, porque la obra…",  manhattanmanone  i could not see the program  but this cut from  santi abascal i would donate first to the amazon  because the work,positive,-0.2529
MarkoFdp,2019-10-11 22:21:52,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
que_jartitastoy,2019-10-11 22:21:45,,"RT @tortondo: ¡Hoy ha venido a divertirse al Hormiguero Santiago Abascal!
¡Qué salgan Francas y Fachancas!
#SantiagoAbascalEH https://t.co/…",  tortondo  today has come to have fun at the hormiguero santiago abascal  let francas and fachancas out   santiagoabascaleh    t co ,positive,0.5106
edunogon,2019-10-11 22:21:32,Valladolid,"RT @revol_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda…",  revol es    santi abascal in  el hormiguero   quot defend the border of melilla with larger walls if necessary and giving help    ,positive,0.6249
Chris05212435,2019-10-11 22:21:25,"Comunidad de Madrid, España","RT @cid_lauri: #PabloMotos, te dejo el vídeo al que aludió ayer @Santi_ABASCAL en #SantiagoAbascalEH, en relación con la reconciliación, ¡e…",  cid lauri   pablomotos  i leave the video referred to yesterday  santi abascal in  santiagoabascaleh  in relation to reconciliation  e,positive,-0.0516
azul_y_verde_,2019-10-11 22:21:22,,"RT @voxbaleares: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜
Más claro, agua. Santiago Abascal lo explica por si alguien aún tiene dudas... Uno de…",  voxbaleares    santi abascal in  el hormiguero  more clear  water  santiago abascal explains it in case anyone still has doubts     one of    ,positive,0.1761
Blo__ndie,2019-10-11 22:21:14,"Tarbean, La Mancomunidad",RT @cantabriaball: Que escandalo Santiago Abascal en prime time #SantiagoAbascalEH https://t.co/RpR5Z6Gudo,  cantabriaball  what a scandal santiago abascal in prime time  santiagoabascaleh    t co ,positive,-0.4404
Gallifante_Mad,2019-10-11 22:20:41,"Madrid, España","RT @cid_lauri: #PabloMotos, te dejo el vídeo al que aludió ayer @Santi_ABASCAL en #SantiagoAbascalEH, en relación con la reconciliación, ¡e…",  cid lauri   pablomotos  i leave the video referred to yesterday  santi abascal in  santiagoabascaleh  in relation to reconciliation  e,positive,-0.0516
paco_8_m,2019-10-11 22:20:33,España,"RT @xlouisweetheart: No soy homofobo pero:
#SantiagoAbascalEH https://t.co/ByLAicSG1u",  xlouisweetheart  i   m not homophobic but   santiagoabascaleh    t co ,positive,0.0
RotcivToledo,2019-10-11 22:20:33,Toledo España,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
_sisostris,2019-10-11 22:20:33,"Algeciras, España","RT @CarlaAntonelli: Perlas en #DiaSalidaDelArmario Abascal ayer “¿yo homofobo? no” pero ""Si hay un niño -que nadie quiere- y lo quiere adop…",  carlaantonelli  pearls in  diasalidadelamarmario abascal yesterday yo homofobo  no but if there is a child   that nobody wants   and wants to adopt,positive,0.1154
raquelfdezc,2019-10-11 22:20:27,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
ChivoExpiatori3,2019-10-11 22:20:21,,RT @yoloqpienso: #SantiagoAbascalEH...si solo era eso dice??,  yoloqpienso   santiagoabascaleh     if it was just that says   ,positive,0.0
MaribelRU4,2019-10-11 22:20:08,,"RT @SingapurVox: Brillante entrevista de Santiago Abascal ayer en el Hormiguero,pese a la beligerancia tendenciosa de un Pablo Motos poco a…",   singapore singapore  brilliant interview by santiago abascal yesterday at the hormiguero  despite the biased belligerence of a pablo motos shortly    ,positive,0.6822
agirreeh,2019-10-11 22:19:57,España,RT @El_Hormiguero: Comenzamos la ronda de visitas políticas de cara a las elecciones del próximo 10 de Noviembre. Esta noche nos visita @Sa…,  el hormiguero  we begin the round of political visits for the elections on november   tonight visit us   sa    ,negative,0.0
Zankochancla1,2019-10-11 22:19:55,Dando vueltas en/con todo ,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
maricarvidalsam,2019-10-11 22:19:47,,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
Jaleti55,2019-10-11 22:19:45,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",  casoaislado es  strong words of santiago abascal  president of  vox es  during his speech at el hormiguero    santiagoab    ,positive,0.5106
Manel_bdn,2019-10-11 22:19:37,"Badalona,Bcn. España ",RT @JuanfraEscudero: 🗣Dice Abascal en El Hormiguero que defendería la frontera de Melilla con muros más grandes si es necesario y mandaría…,  juanfraescudero  ab abascal says in el hormiguero that he would defend the border of melilla with larger walls if necessary and send,positive,0.0
loly_trujillo,2019-10-11 22:19:35,,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
maricarvidalsam,2019-10-11 22:19:31,,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
FloresCanoMaria,2019-10-11 22:19:29,Huelva España,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
alvaarocaambra,2019-10-11 22:19:19,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
FITOCUETO,2019-10-11 22:19:08,,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",  agustinrosety  nobody has had an interview in the anthill like they did today to  santi abascal and it has come out more than    ,positive,0.3612
alguien_neutral,2019-10-11 22:19:04,"España, dictadura democrática","RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
christianplater,2019-10-11 22:18:48,mad,"RT @CasoAislado_Es: A ver si se enteran los progres. Pablo Motos no lo ha podido explicar mejor. #SantiagoAbascalEH. ""No sería democrático…",  casoaislado es  let   s see if the progress is known  pablo motos could not explain it better   santiagoabascaleh   quot it would not be democratic    ,positive,0.1012
beatrizgf41,2019-10-11 22:18:47,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
multiverso11d,2019-10-11 22:18:46,España 🇪🇸,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
phiestes,2019-10-11 22:18:39,,RT @Brand_Moody: 24.000.000 más de € para crear 120 plazas de MENAS solo en la comunidad de Madrid + gastos médicos pagas y manutención. Qu…,  brand moody      to create  menas places in the community of madrid alone   paid medical expenses and maintenance  wh    ,positive,-0.34
