user,fecha,location,tweet,columna_traducida,TextBlob,compound
Maranjus,2019-10-16 01:59:19,,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
Maranjus,2019-10-16 01:59:07,,RT @pensador_esp: ¿Alguien más está percibiendo la diferencia de actitudes en @El_Hormiguero del señor entrevistador con @ierrejon respecto…,  pensador esp  is anyone else perceiving the difference in attitudes in  el hormiguero of the interviewer with  ierrejon respect    ,positive,0.4767
Maranjus,2019-10-16 01:58:54,,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
Maranjus,2019-10-16 01:58:40,,"RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
Maranjus,2019-10-16 01:58:18,,RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
Maranjus,2019-10-16 01:57:47,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
trinityewen,2019-10-16 01:57:42,"Madrid, Comunidad de Madrid","RT @verukawww: 🐜 Es una vergüenza que un programa que cuenta con una sección para dar voz a animales en adopción no invite a @lau_duart, pr…",  verukawww   it is a shame that a program that has a section to give voice to animals for adoption does not invite  lau duart  pr,positive,-0.549
Maranjus,2019-10-16 01:57:32,,RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
AlfonsoAznar,2019-10-16 01:57:18,"Valencia, España","¿Le ha preguntado Motos a @ierrejon si ha trabajado alguna vez fuera de un sueldo público, igual que hizo con Abasc… https://t.co/3BgVEtJwRM",has motos asked  ierrejon if he has ever worked outside a public salary  just like he did with abasc    t co ,positive,0.3612
Daniloncamp,2019-10-16 01:57:02,,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
rm69mr,2019-10-16 01:55:52,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
luccas0,2019-10-16 01:55:30,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
hastaelcono55,2019-10-16 01:53:24,España,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
LuzMagre,2019-10-16 01:53:03,,"#ErrejonEH ""Probé los porros, como todo el mundo en el parque con los colegas"" ehm... como todo el mundo no... 🙄", errejoneh  quot i tried the joints  like everyone else in the park with colleagues quot  ehm     like everybody not     ,positive,0.6124
rm69mr,2019-10-16 01:52:57,,"RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
RAFAGANDIA23,2019-10-16 01:51:56,Alcoy,RT @Javi_alm: Hoy parece que a Pablo Motos no le toca justificar el llevar al programa a un comunista lleno de odio como tantos otros. #Err…,  javi alm  today it seems that pablo motos does not have to justify bringing a hateful communist to the program like so many others    err    ,positive,-0.1779
rm69mr,2019-10-16 01:49:06,,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
franz_espinosa,2019-10-16 01:44:56,"Loja, Ecuador",RT @FormulaTV: Jordi Évole lanza una pulla a Errejón: 'La izquierda solo está unida en la cárcel' #ErrejónEH https://t.co/vXaISq4H1J https:…,  formulatv  jordi vole throws a pulla at errejn     the left is only united in the jail      errejneh    t co   ,negative,0.4215
Ximo_ms,2019-10-16 01:43:53,Santa Pola,"RT @hugomabarca: Fabuloso @ierrejon en #ErrejonEH respondiendo a la enorme hostilidad con argumentos, amabilidad y propuesta.",  hugomabarca  fabulous  ierrejon in  errejoneh responding to the enormous hostility with arguments  kindness and proposal ,positive,0.0516
merindades,2019-10-16 01:43:14,,"#ErrejonEH le preguntó Motos a Errejón por los novillos de la Uni de Málaga bien ""pagaos"" y por lo bien que están e… https://t.co/eBWLUzONub", errejoneh motos asked errejn about the steers of the uni de mlaga well  quot pay quot  and how good they are        t co ebwluzonub,positive,0.5574
LuzMagre,2019-10-16 01:42:59,,En el programa de hoy de @El_Hormiguero no fue necesario una justificación de por qué iban a entrevistar a un candi… https://t.co/dEK2Pd0w1d,in today   s program of  el hormiguero no justification was needed as to why they were going to interview a candi    t co ,positive,-0.296
tereval2,2019-10-16 01:42:22,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
rubendario5310,2019-10-16 01:40:53,,RT @Josechimpun: Mi voto lo tiene !  #ErrejonEH,   josechimpun  my vote has it   errejoneh,positive,0.0
hastaelcono55,2019-10-16 01:40:17,España,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
nicoesquibel,2019-10-16 01:38:20,Ciudad Autónoma de Buenos Aire,"Amigo Pablo Motos de @El_Hormiguero estuviste de muy mala gana en toda tu entrevista a @ierrejon 
Íñigo, hazte ciud… https://t.co/1FaTqE0jKX",friend pablo motos of  el hormiguero you were very reluctant in your entire interview with  ierrejon igo  become a city        t co ,positive,0.228
escritor_tony,2019-10-16 01:37:30,,RT @LuisMD1799: ¿Soy el único que tiene la sensación de que ni el propio Errejón se cree lo que él mismo dice? #ErrejonEH,     am i the only one who has the feeling that not even errejn himself believes what he says   errejoneh,positive,0.128
rubendario5310,2019-10-16 01:37:07,,RT @JaviiRCCelta: Errejón parecerá un niño por su físico pero razona y da unas respuestas con una serenidad y reflexión poco comunes en pol…,  javiirccelta  errejn will look like a child because of his physique but he reasons and gives some answers with a serenity and reflection unusual in pol    ,positive,0.1901
Ximo_ms,2019-10-16 01:36:05,Santa Pola,RT @MrJoseRosales: Me ha encantado la visión de @ierrejon  sobre el reto histórico que afronta España: no podemos volver a llegar tarde a e…,  mrjoserosales  i loved the vision of  ierrejon about the historical challenge facing spain  we can   t be late for ae,positive,0.7351
Ximo_ms,2019-10-16 01:35:51,Santa Pola,"RT @MasPais_Es: ""La juventud nos han dado una lección: el cambio climático hay que afrontarlo urgentemente. Nuestro país tiene que llegar p…",  maspais es   quot youth have taught us a lesson  climate change must be addressed urgently  our country has to reach p    ,positive,0.0258
rubendario5310,2019-10-16 01:35:45,,"RT @MasTresCantos: ""Quiero una España que no renuncie a conquistar los corazones de muchos catalanes""
@ierrejon #ErrejónEH",  mastrescantos   quot i want a spain that does not give up conquering the hearts of many catalans quot   ierrejon   errejneh,positive,0.0772
Ximo_ms,2019-10-16 01:35:42,Santa Pola,RT @kevin_begar: La gente lo dice en las calles. Ya no hay que convencer a nadie (o a muy pocos) que el cambio climático es una realidad. N…,  kevin begar  people say it in the streets  we must no longer convince anyone  or very few  that climate change is a reality  n    ,negative,-0.0516
rubendario5310,2019-10-16 01:34:59,,"RT @EmilioDelgadoOr: Si premiásemos lo bueno y castigásemos lo malo, en vez de hacerlo al revés, España iría mejor. Errejon hace pedagogía…",   emiliodelgadoor  if we reward the good and punish the bad  instead of doing it the other way around  spain would do better  errejon does pedagogy    ,positive,0.3818
ivonnediaz2203,2019-10-16 01:32:06,"Las Palmas de GC, España","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
MZojB63baDPY5nL,2019-10-16 01:30:54,El mundo,RT @Ivan_Pietri: El vídeo que Íñigo Errejón no quiere que veas #ErrejónEH #torradimissio #lamejeques  #tsunamidemocractic #SpainlsAFascistS…,  ivan pietri  the video that igo errejn doesn   t want you to see   errejneh  torradimissio  lamejeques  tsunamidemocractic   spainlsafascists,positive,0.0772
LuisRoso2,2019-10-16 01:30:04,"Badajoz, España","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
silviomartinber,2019-10-16 01:28:57,República de La Boca,"RT @super_tupper: — ¿Nicolás Maduro te parece un dictador o no?
— No. Me parece que Venezuela es un desastre.
Debe de ser que está haciendo…",  super tupper    does nicols maduro seem like a dictator or not    no  it seems to me that venezuela is a disaster  it must be what he is doing    ,positive,0.4919
silviomartinber,2019-10-16 01:28:11,República de La Boca,"RT @yedzenia: Venezuela está en una situación que yo no desearía para mi país, dice @ierrejon. Claro, para tu país no, pero bien que sigues…",  yedzenia  venezuela is in a situation that i would not want for my country  says  ierrejon  of course  not for your country  but good that you continue    ,positive,0.5774
silviomartinber,2019-10-16 01:27:55,República de La Boca,RT @jolotaz7421: Se te ha visto el plumero Pablito..... Al de VOX no lo abrazaste #ErrejonEH,     you have seen the duster pablito       vox did not hug him  errejoneh,positive,-0.3724
maran58,2019-10-16 01:26:37,,RT @LuisMD1799: ¿Soy el único que tiene la sensación de que ni el propio Errejón se cree lo que él mismo dice? #ErrejonEH,     am i the only one who has the feeling that not even errejn himself believes what he says   errejoneh,positive,0.128
maran58,2019-10-16 01:26:18,,"RT @MaxiCuello1977: Hoy el niñato dice:
""Venezuela es un desastre"".

#ErrejonEH
Y hace un año...👇👇👇 https://t.co/H6CfaEKFIW",     today the child says   quot venezuela is a disaster quot    errejoneh and a year ago         t co ,positive,-0.6249
maran58,2019-10-16 01:26:14,,"RT @lechuzeta: #ErrejonEH
Cómo se atreve a proponer nada sobre trabajo si no lo ha hecho en su vida!?
Ud. No ha producido nunca nada, ningu…",  lechuzeta   errejoneh how dare you propose anything about work if you haven   t done it in your life    you have never produced anything  none    ,positive,0.0
Ximo_ms,2019-10-16 01:25:38,Santa Pola,"RT @miguelenlared: ¿Me lo parece, o es la 1ª vez en esta campaña q se presenta un modelo económico de país integral y coherente, para debat…",  miguelenlared  do i think so  or is it the first time in this campaign that a comprehensive and coherent country economic model is presented  for debate,positive,0.25
silviomartinber,2019-10-16 01:23:00,República de La Boca,"RT @agvalledor1: Pues nada, que se acabó el hormiguero #ErrejonEH y se le olvidó a Motos preguntarle por su beca. Y termina diciendo que se…",     well  nothing  that the anthill  errejoneh is over and motos forgot to ask about his scholarship  and he ends up saying that he,positive,0.2732
